,fecha,valoracion,gmap_id
4830,2019-10-31 17:34:34.859,4,0x89b73d3d42524ff3:0x1e59abbe7228f605
4831,2018-05-21 20:24:23.633,5,0x89b73d3d42524ff3:0x1e59abbe7228f605
4832,2016-11-26 22:41:20.725,4,0x89b73d3d42524ff3:0x1e59abbe7228f605
4833,2019-10-07 21:45:04.206,5,0x89b73d3d42524ff3:0x1e59abbe7228f605
4834,2018-10-20 14:30:19.618,5,0x89b73d3d42524ff3:0x1e59abbe7228f605
4835,2019-05-29 20:03:04.560,4,0x89b73d3d42524ff3:0x1e59abbe7228f605
4836,2019-06-05 11:31:41.116,4,0x89b73d3d42524ff3:0x1e59abbe7228f605
4837,2018-04-20 22:49:10.003,5,0x89b73d3d42524ff3:0x1e59abbe7228f605
4838,2019-07-28 01:16:21.392,5,0x89b73d3d42524ff3:0x1e59abbe7228f605
4839,2020-09-05 23:19:25.804,3,0x89b73d3d42524ff3:0x1e59abbe7228f605
4840,2020-06-07 09:40:46.525,5,0x89b73d3d42524ff3:0x1e59abbe7228f605
4841,2021-06-04 14:17:02.237,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4842,2021-04-24 19:40:22.302,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4843,2021-03-25 22:46:13.993,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4844,2021-02-27 01:13:38.551,1,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4845,2020-02-26 00:28:08.354,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4846,2021-01-06 18:02:21.728,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4847,2021-05-18 21:40:32.608,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4848,2020-02-28 20:02:52.514,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4849,2019-09-13 18:52:19.218,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4850,2021-01-05 02:29:53.650,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4851,2021-04-19 20:01:30.969,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4852,2021-02-10 19:23:04.485,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4853,2020-10-10 22:59:54.020,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4854,2020-08-29 17:53:49.153,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4855,2018-05-19 17:21:19.352,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4856,2020-01-18 21:14:57.884,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4857,2020-02-13 21:57:20.913,1,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4858,2020-02-29 00:01:52.152,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4859,2017-10-12 22:04:07.759,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4860,2020-07-27 12:15:23.076,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4861,2017-07-03 14:03:55.844,1,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4862,2020-02-04 00:13:25.635,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4863,2019-11-03 23:47:49.796,1,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4864,2017-03-05 22:06:46.291,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4865,2020-09-08 15:08:29.847,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4866,2018-12-23 21:42:52.054,1,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4867,2021-01-27 16:46:50.042,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4868,2021-05-10 12:34:51.586,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4869,2019-01-18 18:16:29.318,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4870,2021-04-27 04:39:27.210,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4871,2018-06-15 12:15:12.054,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4872,2018-12-21 19:25:52.025,2,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4873,2018-01-17 14:04:42.016,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4874,2018-02-20 18:54:10.923,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4875,2020-08-19 13:14:11.746,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4876,2021-03-27 00:58:19.628,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4877,2019-06-29 04:19:28.007,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4878,2018-05-19 14:57:58.694,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4879,2017-07-17 01:56:11.941,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4880,2020-05-19 13:43:40.944,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4881,2020-02-04 02:56:48.371,2,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4882,2021-01-01 19:57:22.370,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4883,2017-07-15 21:42:50.812,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4884,2018-05-08 00:46:50.774,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4885,2020-02-22 22:04:50.436,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4886,2017-07-18 15:43:01.974,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4887,2020-09-03 11:31:50.168,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4888,2020-09-14 14:49:54.399,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4889,2019-08-11 21:52:58.841,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4890,2021-04-30 18:17:56.654,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4891,2021-03-29 01:01:16.511,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4892,2019-12-12 16:53:23.129,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4893,2018-06-05 06:24:53.167,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4894,2020-01-23 04:11:22.335,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4895,2017-06-07 04:10:22.274,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4896,2021-05-29 10:45:32.409,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4897,2021-05-20 02:08:40.497,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4898,2020-06-26 23:01:37.942,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4899,2018-07-20 20:39:09.038,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4900,2018-12-16 19:46:37.759,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4901,2018-02-07 06:01:14.773,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4902,2020-11-18 20:35:24.292,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4903,2021-01-24 02:30:37.432,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4904,2019-08-03 22:55:47.172,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4905,2019-01-05 13:21:00.165,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4906,2018-05-17 16:30:41.216,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4907,2019-02-21 18:24:54.646,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4908,2020-09-24 17:50:56.367,4,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4909,2020-01-03 13:25:56.839,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4910,2020-01-07 18:20:01.784,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4911,2020-08-05 23:30:36.157,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4912,2020-10-22 17:59:57.876,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4913,2018-04-16 20:35:07.058,5,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4914,2019-07-20 02:56:32.035,3,0x88500502e1f367bb:0x3bfbe05b79fbf5ca
4915,2016-08-14 16:43:41.782,4,0x89b6481f36900667:0x91373e2a7a86d693
4916,2017-11-24 03:23:19.691,1,0x89b6481f36900667:0x91373e2a7a86d693
4917,2017-09-15 23:03:37.345,4,0x89b6481f36900667:0x91373e2a7a86d693
4918,2017-11-16 23:16:46.948,1,0x89b6481f36900667:0x91373e2a7a86d693
4919,2016-03-04 19:43:50.892,1,0x89b6481f36900667:0x91373e2a7a86d693
4920,2017-08-25 03:33:02.150,5,0x89b6481f36900667:0x91373e2a7a86d693
4921,2012-09-22 14:41:12.147,3,0x89b6481f36900667:0x91373e2a7a86d693
4922,2015-11-13 04:02:14.983,3,0x89b6481f36900667:0x91373e2a7a86d693
4923,2016-05-03 21:07:02.737,2,0x89b6481f36900667:0x91373e2a7a86d693
4924,2017-09-28 16:56:41.243,4,0x89b6481f36900667:0x91373e2a7a86d693
4925,2016-05-18 13:04:00.257,4,0x89b6481f36900667:0x91373e2a7a86d693
4926,2015-12-04 02:35:27.212,4,0x89b6481f36900667:0x91373e2a7a86d693
4927,2011-05-20 21:21:27.379,4,0x89b6481f36900667:0x91373e2a7a86d693
4928,2016-04-04 17:48:20.263,4,0x89b6481f36900667:0x91373e2a7a86d693
4929,2017-07-11 15:30:06.900,4,0x89b6481f36900667:0x91373e2a7a86d693
4930,2017-03-15 22:35:50.326,5,0x89b6481f36900667:0x91373e2a7a86d693
4931,2016-07-07 12:54:05.564,4,0x89b6481f36900667:0x91373e2a7a86d693
4932,2016-05-03 21:01:53.405,4,0x89b6481f36900667:0x91373e2a7a86d693
4933,2017-12-13 19:25:20.749,5,0x89b6481f36900667:0x91373e2a7a86d693
4934,2017-01-15 01:44:46.112,3,0x89b6481f36900667:0x91373e2a7a86d693
4935,2016-04-18 16:40:08.539,5,0x89b6481f36900667:0x91373e2a7a86d693
4936,2016-12-01 14:23:41.849,4,0x89b6481f36900667:0x91373e2a7a86d693
4937,2013-05-18 21:59:49.482,4,0x89b6481f36900667:0x91373e2a7a86d693
4938,2017-08-21 15:52:03.571,5,0x89b6481f36900667:0x91373e2a7a86d693
4939,2016-02-24 05:09:34.294,3,0x89b6481f36900667:0x91373e2a7a86d693
4940,2017-02-07 12:00:17.706,5,0x89b6481f36900667:0x91373e2a7a86d693
4941,2010-11-30 04:48:47.692,4,0x89b6481f36900667:0x91373e2a7a86d693
4942,2016-05-06 15:45:30.322,5,0x89b6481f36900667:0x91373e2a7a86d693
4943,2018-01-28 19:34:58.033,3,0x89b6481f36900667:0x91373e2a7a86d693
4944,2018-07-26 22:17:37.933,1,0x89b6481f36900667:0x91373e2a7a86d693
4945,2018-01-31 21:32:53.010,5,0x89b6481f36900667:0x91373e2a7a86d693
4946,2021-05-08 15:26:05.349,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4947,2021-03-26 16:07:39.849,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4948,2021-03-19 02:26:29.038,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4949,2020-07-26 22:45:02.463,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4950,2021-01-17 01:17:30.038,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4951,2019-08-12 00:46:24.965,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4952,2019-12-10 16:47:05.821,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4953,2019-01-28 00:30:53.845,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4954,2019-05-27 18:32:03.425,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4955,2017-07-11 14:18:15.762,2,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4956,2019-06-28 23:44:32.422,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4957,2017-06-06 12:10:18.118,4,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4958,2017-06-29 01:29:23.591,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4959,2018-03-22 11:02:08.837,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4960,2019-05-26 19:31:59.509,4,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4961,2017-06-06 10:51:58.667,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4962,2020-08-01 20:10:09.646,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4963,2017-07-14 06:58:16.789,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4964,2018-07-25 03:45:18.789,4,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4965,2019-09-20 13:55:21.932,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4966,2018-07-05 03:45:08.896,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4967,2019-07-30 17:38:59.430,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4968,2020-06-06 03:41:11.932,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4969,2020-12-12 17:56:11.355,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4970,2018-06-26 18:25:41.960,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4971,2018-05-06 15:42:15.322,5,0x89b169de42d9aeed:0x69cc9a17e96dddbe
4972,2018-01-30 17:41:20.300,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4973,2017-08-13 02:39:43.475,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4974,2018-01-24 16:31:53.047,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4975,2018-01-04 19:24:00.370,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4976,2017-07-22 00:12:54.413,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
4977,2017-11-07 22:34:20.080,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
4978,2018-02-03 01:03:48.272,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4979,2017-07-11 12:35:56.718,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
4980,2018-06-22 04:09:55.359,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
4981,2017-08-15 14:43:44.841,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4982,2017-12-24 02:48:02.080,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
4983,2018-01-11 03:47:57.960,2,0x89b64af46a576a43:0x31cd60d2502b5cf5
4984,2018-03-06 22:32:43.709,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4985,2018-01-23 18:20:42.525,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4986,2017-08-08 00:38:25.897,2,0x89b64af46a576a43:0x31cd60d2502b5cf5
4987,2017-02-12 01:43:33.580,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4988,2015-06-16 22:12:52.791,2,0x89b64af46a576a43:0x31cd60d2502b5cf5
4989,1990-12-31 00:00:00.000,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
4990,2017-07-08 17:14:49.085,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
4991,2017-12-04 12:30:34.533,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
4992,2017-05-01 14:20:46.331,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4993,2015-09-25 21:57:49.949,1,0x89b64af46a576a43:0x31cd60d2502b5cf5
4994,2016-06-08 20:57:41.730,1,0x89b64af46a576a43:0x31cd60d2502b5cf5
4995,2017-01-13 01:43:06.349,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
4996,2017-10-12 16:38:13.606,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4997,2017-01-06 01:30:48.054,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4998,2017-05-25 22:57:08.712,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
4999,2017-12-16 18:13:31.691,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5000,2016-10-23 22:41:25.663,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5001,2016-04-04 19:43:44.867,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5002,2016-06-05 21:06:49.780,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5003,2015-02-19 22:52:22.627,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5004,2017-12-17 04:54:35.860,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5005,2018-01-22 17:48:21.832,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5006,2017-06-13 17:37:38.917,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5007,2017-10-02 02:42:04.036,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5008,2016-06-02 17:43:38.238,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5009,2017-12-30 18:49:04.894,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5010,2017-12-12 16:29:09.745,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5011,2018-01-20 13:19:24.356,2,0x89b64af46a576a43:0x31cd60d2502b5cf5
5012,2018-01-06 17:31:46.275,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5013,2018-02-11 02:46:11.596,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5014,2016-12-29 00:01:46.608,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5015,2012-04-30 22:43:39.258,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5016,2017-07-06 11:43:55.845,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5017,2018-06-26 19:36:18.955,2,0x89b64af46a576a43:0x31cd60d2502b5cf5
5018,2018-03-25 21:18:56.413,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5019,2017-11-16 18:29:51.553,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5020,2018-01-12 18:50:51.596,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5021,2017-07-04 14:17:43.224,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5022,2016-08-20 13:28:06.757,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5023,2017-12-30 22:38:22.992,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5024,2017-06-06 09:32:52.276,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5025,2016-07-17 23:07:18.167,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5026,2017-04-13 20:46:08.546,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5027,2011-04-15 22:15:59.082,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5028,2010-11-30 22:49:05.511,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5029,2011-01-10 03:53:55.161,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5030,2017-04-27 01:27:14.664,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5031,2016-10-31 13:22:26.008,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5032,2018-01-15 17:09:45.468,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5033,2017-11-21 01:34:25.680,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5034,2015-07-28 22:33:27.477,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5035,2017-12-02 16:41:27.740,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5036,2017-04-08 23:33:45.691,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5037,2017-11-29 18:33:22.489,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5038,2017-05-29 17:41:13.233,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5039,2017-11-01 19:09:03.849,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5040,2016-12-31 23:19:08.171,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5041,2017-11-22 04:49:24.597,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5042,2017-09-10 18:49:09.209,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5043,2016-10-26 20:09:50.739,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5044,2017-04-11 13:38:11.771,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5045,2017-09-20 01:38:24.918,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5046,2011-08-18 20:10:46.560,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5047,2011-02-02 03:23:22.909,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5048,2017-11-07 21:44:30.590,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5049,2018-04-20 21:28:54.648,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5050,2017-07-14 02:11:37.918,3,0x89b64af46a576a43:0x31cd60d2502b5cf5
5051,2018-08-10 01:39:57.238,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5052,2018-02-14 16:26:15.113,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5053,2017-12-21 04:06:47.359,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5054,2016-08-27 22:12:56.427,4,0x89b64af46a576a43:0x31cd60d2502b5cf5
5055,2018-01-18 03:17:39.637,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5056,2018-04-18 02:19:15.862,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5057,2016-12-20 12:54:37.691,2,0x89b64af46a576a43:0x31cd60d2502b5cf5
5058,2018-01-17 00:14:52.604,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5059,2018-01-13 20:06:42.423,5,0x89b64af46a576a43:0x31cd60d2502b5cf5
5060,2021-05-27 11:58:03.678,5,0x89b2db405a518c11:0x85155d1c27eb1c17
5061,2021-05-15 18:00:50.840,1,0x89b2db405a518c11:0x85155d1c27eb1c17
5062,2021-05-29 17:42:38.206,1,0x89b2db405a518c11:0x85155d1c27eb1c17
5063,2021-06-01 15:28:13.906,5,0x89b2db405a518c11:0x85155d1c27eb1c17
5064,2021-06-01 16:49:33.275,4,0x89b2db405a518c11:0x85155d1c27eb1c17
5065,2021-05-30 22:20:27.119,1,0x89b2db405a518c11:0x85155d1c27eb1c17
5066,2021-05-10 00:31:13.610,1,0x89b2db405a518c11:0x85155d1c27eb1c17
5067,2021-05-20 18:09:30.152,4,0x89b2db405a518c11:0x85155d1c27eb1c17
5068,2021-05-08 18:37:09.456,2,0x89b2db405a518c11:0x85155d1c27eb1c17
5069,2021-05-07 16:42:34.825,5,0x89b2db405a518c11:0x85155d1c27eb1c17
5070,2021-05-25 22:35:42.953,1,0x89b2db405a518c11:0x85155d1c27eb1c17
5071,2021-05-29 17:12:41.158,1,0x89b2db405a518c11:0x85155d1c27eb1c17
5072,2021-05-28 20:44:51.055,1,0x89b2db405a518c11:0x85155d1c27eb1c17
5073,2021-05-21 13:35:55.520,2,0x89b2db405a518c11:0x85155d1c27eb1c17
5074,2021-06-04 15:43:21.620,5,0x89b2db405a518c11:0x85155d1c27eb1c17
5075,2021-05-14 17:37:46.463,1,0x89b2db405a518c11:0x85155d1c27eb1c17
5076,2021-05-21 03:44:44.198,3,0x89b2db405a518c11:0x85155d1c27eb1c17
5077,2021-05-19 01:57:25.025,2,0x89b2db405a518c11:0x85155d1c27eb1c17
5078,2021-05-21 02:01:51.568,5,0x89b2db405a518c11:0x85155d1c27eb1c17
5079,2021-05-28 00:34:44.088,5,0x89b2db405a518c11:0x85155d1c27eb1c17
5080,2018-07-28 01:35:13.601,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5081,2019-07-25 09:24:34.890,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5082,2019-11-14 13:55:34.537,3,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5083,2017-09-05 20:33:25.648,3,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5084,2017-10-22 14:15:49.407,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5085,2019-05-08 05:02:31.408,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5086,2017-05-21 15:50:05.784,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5087,2018-10-01 00:48:09.014,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5088,2020-02-22 04:10:30.874,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5089,2017-12-15 00:29:27.020,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5090,2020-06-06 20:45:43.315,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5091,2020-02-26 18:06:15.658,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5092,2018-05-14 13:54:25.643,4,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5093,2019-06-01 19:01:40.236,5,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5094,2018-08-12 02:46:16.368,4,0x89b65cfd1c1de0bf:0x715522d1b3fb2708
5095,2019-12-06 11:04:13.740,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5096,2019-08-01 19:42:27.842,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5097,2020-09-06 16:18:49.180,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5098,2019-09-16 20:27:07.554,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5099,2019-10-02 03:52:30.622,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5100,2019-09-28 13:25:17.904,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5101,2018-03-20 18:10:04.144,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5102,2016-06-26 12:56:09.940,2,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5103,2015-06-19 00:56:06.062,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5104,2019-07-29 15:25:56.201,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5105,2019-11-06 00:40:21.285,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5106,2019-08-16 16:45:08.175,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5107,2018-09-30 21:29:24.344,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5108,2018-07-15 10:26:01.465,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5109,2018-08-15 20:38:45.595,4,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5110,2018-01-29 07:15:08.295,3,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5111,2019-06-26 20:33:11.327,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5112,2021-06-02 20:12:57.493,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5113,2019-08-29 17:30:27.857,4,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5114,2020-11-05 22:05:11.973,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5115,2018-09-01 06:17:50.748,3,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5116,2020-07-18 21:14:08.165,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5117,2019-09-25 20:55:18.180,4,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5118,2019-07-27 05:18:29.000,5,0x89b989f56ecb2f0b:0xbcb8653f91b063dd
5119,2020-01-29 20:14:40.754,2,0x89b07db968c1be2d:0x2d4f1e6181b216f9
5120,2020-02-24 16:14:52.845,4,0x89b07db968c1be2d:0x2d4f1e6181b216f9
5121,2019-08-17 19:36:06.457,4,0x89b07db968c1be2d:0x2d4f1e6181b216f9
5122,2019-08-17 22:09:36.779,4,0x89b07db968c1be2d:0x2d4f1e6181b216f9
5123,2019-11-06 05:12:40.819,1,0x89b07db968c1be2d:0x2d4f1e6181b216f9
