fecha,valoracion,comentario,gmap_id,estado
2021-06-05 22:26:16.094,4,"I went there, for the rice, brought  two flavors. Rice have a great taste.",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-05-21 15:41:31.023,5,"The Chicken is #1 & the sides were good.
Yellow sauce Oooooboy!",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-12-06 16:25:38.788,5,"I've been here twice, both times all the food for everyone in my group was fantastic! The first time I went I had Chicken tacos; Pictured is Beef heart which came on a hot skillet, both of which were excellent. Portions are generous and the staff is quite friendly. Make sure you try the fried Plantains, they are great.",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-03-06 14:13:21.124,2,"I love peruvian chicken but the chicken here was greasy and the yucca was cold from sitting in a heating tray. On top off that I was had severe digestive distress after eating the chicken. Maybe a coincidence, but I don't think so. Perfect Pollo seems like a chain or franchise and lacks the family touch the best Peruvian chicken places have.",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-11-06 21:06:26.481,5,"The food here was amazing, a lot better than I expected. I tried the chicken bowl the way it comes and it was great! A ton of food, for only $11. It was really enough to feed 2 people or to save for another meal. Only downside i would say was the drinks weren't cold enough and I wish the bowl had more chicken. Otherwise it was great.",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-04-23 01:01:39.845,3,I ordered the 1/2 Chicken White and they gave me the Dark instead without letting me know. Didn't realize until I got home. On top of that they didn't give me a receipt or even asked me if wanted one. I could have gone back but I just ate this instead. Disappointing. Waste of money and time.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-08-23 22:11:14.780,5,The food is superb! Always excellent! Always hot! Great service! This place is family oriented. The owner personally greets customers. The prices are great! Make sure you stop by and get the family dinner special! Even great for a date night the atmosphere is relaxing.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-09-27 20:52:15.752,5,Good food and good prices. Staff was very welcoming and explained what the specials were and made recommendations. We got the whole chicken with 3 large sides. We got double orders of rice and black beans. The sides tasted fresh as well as the chicken. The sauces were excellent! Will come back again!,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-02-16 17:52:32.754,4,The remodel is very nice. Food is great. Chicken bowl was very filling.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-03-05 18:50:02.590,5,Off the hook food 🤠🤠🤠🤠🤠😋😋😋😋😋 great place friendly helpful and clean more food than you can eat for a low price. I loved my lunch.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-06-27 14:51:29.727,5,"Chicken is succulent and delicious, very flavorful.",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-06-27 00:39:01.020,5,Food Finds are great 👍.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-09-19 21:32:55.439,5,This place was awesome! This was my first time and I will be back! Luis Jr was extremely kind and answered all of my MANY questions about there extensive menu as well as specials. The food was incredibly delicious and we got it at a great price!,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-12-25 17:19:10.256,5,Cool gem we found.  Food is delicious.  So much I need to try.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-12-13 18:08:50.977,5,"What a great find. If you are in this plaza and you eat at any of the nearby fast food places when you could have had Peruvian Chicken, you're crazy. Wonderful rotisserie chicken, and fresh made sides. Friendly workers too.",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-01-24 21:24:10.546,5,As usual service and food is amazing I frequent the Fredericksburg and Ashland locations and will continue to do so🍽,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-11-09 19:18:22.745,5,"Definitely check this out before you go to the ""big chains"".  Friendly people and amazing food.  They usually have the American football games on during the weekends.",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-06-25 11:14:49.427,5,Great food and great service,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-12-30 18:55:21.203,4,"Guests: Just two of us
Food: Very good
Value: Good
Restaurant: clean and comfortable

Overall: definitely worth the visit",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-25 01:57:21.943,5,"Great place with great food! Chicken is the staple and is always a great choice, but the wide variety they have is great too",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-11-04 17:27:16.260,5,The chicken was fire!!  Plantains & chicken were cooked perfectly.  My husband said the burrito waa awesome too.  Great service aa well.  We'll definitely return!!,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-01-08 01:16:58.483,5,Excellent peruvian food.  Love the fried fish.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-13 19:34:32.229,5,"Delicious. I will be back. I try to be low carb, they make it easy and delicious. If you never eaten  anticuchos (beef heart), this is the place to try it. I have made this dish at home. It was good, theirs is sooooo much better. The rotisserie chicken is fabulous as well.",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-08-09 22:28:53.473,5,"Food was delicious! Had the rotisserie chicken, which was very moist, and both black beans and pinto beans. Everything was perfectly seasoned, and service was prompt and friendly. We'll be back!",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-03-13 02:20:32.097,5,Fantastic chicken as always,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-02 23:06:23.875,5,Best Peruvian in the Richmond area by far. The chicken and plantains are usually gone within minutes of getting it home and on the table 😂,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-07-23 23:49:34.287,5,"This place is wonderful GREAT FOOD
I HAD SEAFOOD THE FIRST NIGHT AND TONIGHT
I HAD THE CHICKEN AND IT WAS VERY VERY GOOD YOU SHOULD STOP BY AND HAVE SOME BECAUSE I'LL BE BACK SOON.THANK YOU
YOU ALL ARE THE BEST NICE ATMOSPHERE",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-05-26 19:44:14.220,5,Friendly staff and the fries plantain and Margaritas are 🔥🔥🔥👍🏽,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-08-11 23:09:27.603,5,The smokey flavor here is different than typical peruvian chicken. Love it!,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-04 17:43:20.940,5,"Great food, large portions. Will go again.",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-04 21:14:02.378,5,Best Peruvian chicken I have EVER had!,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-09-13 17:51:30.681,5,Good food. Quick staff.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-12-01 22:43:58.164,3,Great food service is hit or miss,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-27 23:42:29.041,5,Always great food and customer service.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-23 23:43:40.710,4,Food was good and staff was extremely helpful and friendly,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-11 17:09:58.623,5,Food was excellent and service was friendly and helpful!,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-03-01 20:22:02.128,5,Fresh Delicious food,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-09-11 16:19:42.123,5,Eat here. Its delicious.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-08-17 23:12:32.764,5,Great food and the best people working there,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-08-28 20:02:11.345,1,Ordered a chicken burrito and there was literally more cartilage than actual chicken meat in it.,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-09-08 19:04:06.186,5,Yummy food .,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-29 23:35:16.336,3,"Friendly staff, she food was okay",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-08-19 00:29:19.757,5,Fresh chicken,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-02-24 18:19:30.533,5,"(Translated by Google) The delicious chicken and fried yucca not to mention, recommended 95%, one of the best or so far the best for me !!!!!!

(Original)
El pollo delicioso y la yuca frita ni hablar,recomendado 95%,uno de los mejores o hasta ahora el mejor para mi !!!!!!",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-12-04 14:48:42.138,4,"(Translated by Google) I love their grilled chicken and their ceviche is excellent, I recommend them

(Original)
Me encanta su pollo a la brasa y su ceviche es excelente, se los recomiendo",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-01-20 09:57:04.608,5,"(Translated by Google) A delicious Peruvian flavor and first class service

(Original)
Un sabor delicioso peruano y la atención de primera",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-11-20 19:57:08.471,5,"(Translated by Google) Excellent service

(Original)
Excelente servicio",0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-12-26 22:17:41.853,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-22 08:46:06.264,4,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-10-11 18:09:38.521,3,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-06-23 05:15:19.666,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-06-15 23:05:53.000,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-05-17 15:06:11.621,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-05-18 17:36:57.645,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-09-20 16:59:19.294,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-01-25 04:10:05.933,4,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-06-03 00:53:35.130,4,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-09-13 00:27:54.906,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-05-17 15:10:21.933,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2020-09-06 00:34:34.944,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-03-18 20:04:32.446,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-03-16 12:29:11.970,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2021-05-01 01:43:09.774,5,,0x89b13dbf9179777b:0xe3c75100e7654d2b,VA
2019-02-14 04:12:18.527,5,"Madukes and my kiddos favorite chicken spot.  I did try for the first time. Very pleased with the fried chicken.
Made family time/dinner a success.",0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-04-15 22:04:28.905,5,Customer service is great!! Not to mention the best funnel cakes and ice cream I've had. Yes they have other food choices as well.,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-10-27 15:09:08.556,5,The food is good.  The people that work there is nice. Didn't have to wait long. I'll be back,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-12-02 00:25:45.305,5,"Friendly staff, great food. Can't ask for much more. Seafood salad side was tasty",0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-05-13 13:30:51.622,5,"Nice friendly Customer service a d the chocolate sundae with vanilla ice cream is probably good, wouldn't know my son ate all of it. He will be picking up one on Tuesday.",0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-05-22 12:24:57.026,4,Had the 3 piece fish sandwich..fried to perfection...will definitely be going back,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-02-08 23:33:01.383,1,"I ordered shrimp and as I was leaving to pick up my order the woman called back to say it would be an hour before they could get more shrimp. When I asked what else was available she said, "" Hold on a minute."" I held on until I physically drove, parked and walked in. I could hear her talking to someone on her cell as the phone lay on the counter. It would have been worth the hassle but the food was awful. I opted for a four piece snack and I asked for three wings and a breast with wedges. The chicken was bland and dry, and the wedges were still raw and bland! The coke tasted like someone made a mistake and put diet syrup in the dispenser. All around I wish I could give it lower than one star but I have to put something to leave a review. Never an apology for the person's rude behavior, absolutely a regrettable experience and the worse food EVER!!!",0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-10-02 18:27:31.141,5,"The owner is a generous, polite, gentle, warm and pleasant person.she is kind towards everyone she meets.",0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-05-04 16:32:49.171,5,Very good food and service,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-03-27 21:27:50.420,5,Food was delicious and big portion love the ice cream price was cheap it's a great place to eat,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-06-25 03:21:11.029,5,Pork chops and seafood salad 🔥🔥🔥,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-03-07 02:55:14.864,3,It's okay good service,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-10-17 21:52:46.510,5,Good onion rings and soft serve..,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-01-25 22:42:52.152,4,"Friendly, great customer service, clean",0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-06-04 14:25:34.481,5,Great home cookinng,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-09-26 01:56:10.881,4,Food is delicious love the ice cream,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-02-01 01:48:33.596,5,Love the food it's like home  cook meal like grandma make on sundays good go check it out my man eat there everyday I'm jealous,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-09-27 22:06:22.502,5,Best food and sweet tea ever and her seafood salad ain't no joke...thanks again for providing our community with your great customer service,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-02-15 18:27:12.149,5,The food is awsome,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-04-01 13:12:34.368,4,Good food always,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-06-08 01:28:33.197,1,"Did not care for the food, my helper found a hair on his sandwich.",0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-10-17 23:43:27.724,5,Love love the food!!! Service is excellent.,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-01-11 15:56:24.613,2,My chicken was pink n I waited 20 to 30 4 it n couldn't get my milkshake,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-01-26 18:52:22.083,5,Awesome place great service 🔥🔥🔥🔥🔥,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-04-20 22:27:57.402,2,Chicken was to hard and dry,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-04-14 19:04:18.109,5,Great food,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-05-22 17:12:41.797,5,Good food,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-02-28 11:13:52.739,1,Not to my liking,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-03-06 19:08:42.317,4,Delicious,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-04-25 22:27:22.522,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-10-04 00:28:38.574,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-03-15 23:15:05.591,4,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-01-18 00:54:44.402,4,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-01-29 00:40:33.300,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2020-01-12 15:32:14.952,1,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-12-26 00:15:26.458,4,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-09-02 13:52:04.372,2,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-08-30 18:39:02.061,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-02-28 18:57:02.577,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-06-07 14:05:58.600,4,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-05-05 02:46:24.044,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-06-05 22:18:27.856,4,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-09-21 06:54:07.793,3,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-09-20 22:31:18.634,4,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-02-12 22:56:55.263,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-02-22 02:25:58.909,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-10-16 15:37:46.079,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2018-12-07 22:16:35.526,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2019-03-08 23:01:54.399,5,,0x89b1112741efcfad:0xb41fe7da8a024784,VA
2017-05-19 19:35:23.862,2,"Well probably not the best day to review them. 92 degrees outside and 92 degrees inside because the air-conditioning was out. They had fans running everywhere. Food was edible...

Little bit to grungy inside. Sauces were a bit too sticky on the outside.",0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2017-04-25 00:16:22.462,5,"Really good food. The dry rub and the sweet wet ribs are great. Tender, fall-off-the-bone meat. Yummy sides also. The sweet tea could be sweeter and more southern though.",0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2017-08-18 23:00:06.063,1,"The food and price are reasonable; the staff is as friendly as they can be CONSIDERING THEIR WORKING ENVIRONMENT. For three months the A/C in this restaurant has been malfunctioning. It has been a very hot summer, making the negligence by upper management gross. Giving a single star to get your attention. Your service overall will improve when you begin to offer your own employees basic dignities, and offer basic comfort to your patrons.",0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2016-08-21 16:19:31.441,4,I love RH&B bbq awesome dry rub.  This is a bit more of a counter order restaurant but others in the area are true sit down restaurants.  The food is always fantastic and quick.   Great for takeout or catering as well.,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2016-06-17 10:26:37.463,5,"In my opinion, the best BBQ in the area. The combo meals are a great deal. The pulled pork is excellent. The potato salad reminds me of my mother's. They also offer lunch specials during the week.",0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2017-07-01 19:09:34.042,5,When you miss Memphis BBQ like we do this is the place to go. Great service and food.,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2016-08-15 22:20:14.562,5,Huge portions and great taste. Hoochie Coochie hot sauce was was incredible. Will definitely stop in again when in Manassas.,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2017-01-11 22:43:56.142,5,"Great barbecue, probably go there every couple weeks.",0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2016-09-28 20:32:00.576,3,Food was okay but they have great Daily specials,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2016-04-24 22:52:37.263,1,"KEEP AWAY!!!!
I was eating my sandwhich and I decided to eat the meat with a fork because I didnt want to eat all the bread, while eating the meat I found a STICKER of some sorts in the meat! If I could I would rate 0 stars. And I was disgusted so I requested a refund.",0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2017-05-28 01:01:40.247,1,Closed before 9 even though they said they were open to 9 on Saturday. Ended up going to Reston red hot and blue they will be my new spot even though I live in Manassas,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2016-06-26 23:44:03.421,3,Functional chain BBQ place.,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2016-10-23 18:14:41.507,4,,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2010-11-30 04:51:41.023,4,,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2016-08-28 07:31:30.288,4,,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2017-07-18 01:23:26.840,5,,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2016-12-08 02:34:29.341,2,,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2017-02-28 10:18:18.537,4,,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2019-01-07 16:43:39.300,1,,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2015-09-19 03:10:35.069,5,,0x89b642cece0137f7:0xb5f1e3e7e043b1c4,VA
2020-10-23 02:39:47.876,4,Great outdoor seating with views of the water. Dog friendly as well. Friendly staff. Food was good.,0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2020-08-24 18:52:34.425,5,The guacamole? Delicious. Chips? Dusted with chipotle powder and so good. The blackened fish tacos?  Dope. Service? Amazing. Atmosphere? Beautiful on the river. Going back? Absolutely.,0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2020-10-05 19:50:47.298,5,"Really great tacos right on the Alexandria Waterfront. We enjoyed some carne asada tacos with the rice and beans. Really good taste, don't skimp on meat, and tons of flavor. Recommend for a quick bite down by the water!",0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2021-03-09 11:38:23.796,4,"Good service.   Whish they would serve Vola's Orange Crush  drink. Also, have the option to order street tacos any night of the week.",0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2020-07-29 19:38:00.122,5,"Lovely place with outdoor seating with a nice view of the harbor. It is in the middle of Old Town, near the Torpedo Factory Art Center.

We enjoyed the outstanding service and staff were absolutely meticulous keeping seats and tables clean during COVID 19.

The menu offers a variety of dishes that should please anyone in your party. We elected to eat  Riverside Grilled Chicken Quesadilla, with
marinated grilled chicken breast, avocado salsa verde, sweet peppers, onions, and chihuahua cheese.

Overall, this is a great place to visit.",0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2020-08-30 20:20:33.923,1,"Horrible customer service, wrong food twice, no server around. Great location. I wish we had a better server.",0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2020-07-05 02:33:36.840,5,"Excellent food, romantic atmosphere, great service! Our server Oscar was exceptional!👍🏿👍🏿👍🏿",0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2020-07-15 18:52:28.430,5,Service was great  as well as food but not enough. 😉,0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2019-07-16 18:30:09.829,5,The best new little addition to our waterfront. Delicious food in an open air atmosphere with a cool vibe. I got the veggie bowl and the poblano taco yesterday -- still thinking about it and will be going back for more this week!  A definite must try!,0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2019-11-05 22:11:24.924,4,Fun little taco stand,0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2020-01-13 14:49:43.050,5,Lovely place,0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2019-11-07 18:31:31.190,5,Delicious,0x89b7b136a6c49121:0x8e76b87a5b57a8de,VA
2017-08-19 11:27:07.698,3,"The food is good but pricey. The cocktails are excellent, though. Service is always excellent.",0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2016-12-19 01:44:54.241,5,The menu is creative. New option is Soul Food Sunday...yummy!  The food is carefully prepared. The atmosphere is inviting. The staff is warm and caring. The Social House is one of the stars in the Blacksburg culinary experience  and should be on everyone's list of places to visit.,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2016-10-11 08:26:12.736,1,"Never even made it to ordering.  We went in on a Sunday at 11a, asked for a table for two (plenty of empty tables inside and out) and were told we needed to make a reservation.  She said it would be about half an hour, then proceeded to make us a reservation for forty minutes later.  When we arrived back forty minutes later, the hostess told us excitedly that it would only be another 10 minutes and we could wait in the bar.  No seats in the bar, so we waited outside.  We were finally seated and had about 10 minutes to ourselves (before a server greeted us or took any order) to notice how dirty the floor, tables, walls, etc. were.  There was a family with two small children in the same room and we figured they had been waiting a while, so we decided to leave.  Went to a restaurant less than a block away and had a beer and food in front of us within 5 minutes of walking through the door.",0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2016-10-12 11:47:20.529,2,"I don't like to give 1 star so I gave 2. But this was a 1 star experience. Waitress told me to come on in, and sit down and wait. It would be just a few minutes. I walked in and sat. Waited 20 min. Didn't even make it to the ordering part. I saw someone, don't know if it was an employee or a customer, but looked like an employee, standing nearby talking on their cell phone. Seemed like they weren't very interested in having a customer. After another 10 min, totally 30 I got up and left.",0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2017-09-06 20:15:58.874,5,Good food.  Good service.  I enjoyed sitting outside on the main street of Blacksburg.,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2017-04-10 22:50:48.689,4,Great brunch with food and drinks! Sorta pricey for Blacksburg but it tasted great. The service is a bit on the slower side.,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2016-11-13 21:38:13.749,2,"Cool atmosphere, alright service, horrendously long wait time for food. Had to ask for menus, waited 20 minutes for water, and another hour for food. Food was pretty good not worth the wait though.",0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2017-06-30 16:51:24.117,5,Great spot for lunch. Get the fried chicken and waffles.,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2016-09-10 15:31:40.470,3,Coffee was fantastic!  Ambiance needs work to march the awesomeness of the coffee.,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2017-08-06 05:44:42.335,4,Nice outside seating. Good food.,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2016-11-20 15:47:42.026,2,Bad service flustered when we asked for a table,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2016-04-24 15:42:39.492,1,Took forever...very mediocre food.,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2017-06-22 13:08:21.073,5,,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2015-12-23 01:19:54.817,5,,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2017-06-10 12:43:43.057,2,,0x884d9574d0bc83dd:0xa63dad025c79a6e7,VA
2021-06-19 04:36:32.504,5,Very nice place. Nice atmosphere. Great selection of alcohol. They have a private dining room available in the back and are adding another outdoor area. I look forward to visiting again.,0x89b6454cf7ffe4d7:0x1655901957b7a4be,VA
2021-06-12 03:37:48.888,5,"Great, if pricey bourbon selection. But i did get to try a couple of rarities without breaking the bank.  Food was good (appetizers better than the entrees) and service was great.",0x89b6454cf7ffe4d7:0x1655901957b7a4be,VA
2021-04-21 01:10:48.865,5,"Fantastic selection of whiskey, wine, and beer. Mind blowing set of bourbon and a very passionate owner who knows a lot about his products. Food has always been top tier. Cooked perfectly, seasoned well, and very high quality. Cannot recommend coming here enough.

If there are any negatives, the rare bourbons are expensive, but that’s to be expected with this caliber of drinks.",0x89b6454cf7ffe4d7:0x1655901957b7a4be,VA
2021-06-05 20:24:44.394,5,"Husband and I went on a Saturday afternoon, mostly excited about their extensive scotch and bourbon menu. Turns out there’s also 200 different tequilas (one of the bartenders is a fan), as well as a fantastic lunch and dinner menu (order the pork or duck). HIGHLY recommend. We love trying different whiskeys and tequilas, and this place was fantastic!",0x89b6454cf7ffe4d7:0x1655901957b7a4be,VA
2021-05-12 20:52:12.670,3,"Bourbon Boulevard I do wish you the best in your venture. Prices are too high for my blue collar lifestyle. Plus I would like to see appetizers that are made for a bar. This is a high end restaurant not your average bar , which the area needs. Good luck",0x89b6454cf7ffe4d7:0x1655901957b7a4be,VA
2021-04-20 01:32:11.436,5,"Bourboun Boulevard, New kid on the block for whiskey and cigar lovers, New place give it few more days to get them up and running. Try Elijah Craig single barrel BB, smooth and pair it with few appetizers pork belly, beef tartare and chow down ...",0x89b6454cf7ffe4d7:0x1655901957b7a4be,VA
2021-04-18 16:47:00.285,5,"Love the ambiance, the size of the bar, and the layout. Cigar room opening soon. Bar stocks 350 wines, 70 tequilas and over 80 bourbons, scotches, and whiskeys. Nice number of beers too!!",0x89b6454cf7ffe4d7:0x1655901957b7a4be,VA
2021-06-13 23:42:59.698,1,Was a let down from the word go which was very disappointing. Had reservations for opening night to be called 2 hours before the reservation that they wouldn't be opening due to problems that they could move it to the following evening. Called twice that evening to no answer. I called the following day told they could get me in. Show up was seated right away to only sit for 30 minutes without even being seen or brought water. Waiter comes says he was sorry and gave us menus said he'd be back with some water. 10 min later we left and went to chick-fil-a.  So in total wasted 40 minutes for absolutely nothing and heard the guy behind us also complaining and ask for a manager.,0x89b6454cf7ffe4d7:0x1655901957b7a4be,VA
